frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,bbox_aspect,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,problema_frame,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q,historical_x_center_median_px,historical_x_margin_px,outside_historical_region,valid_ball,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_detection_mode,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_green_guide_detected,ruler_green_guide_x_px,ruler_green_guide_y_min_px,ruler_green_guide_y_max_px,ruler_green_guide_bbox_x_px,ruler_green_guide_bbox_y_px,ruler_green_guide_bbox_w_px,ruler_green_guide_bbox_h_px,ruler_green_guide_area_px,ruler_height_mm_config,video_width_px,video_height_px,ball_crop_ymin_ratio,ball_crop_ymax_ratio,ball_min_effective_threshold,reject_giant_border_blobs,ball_min_width_px_config,ball_min_height_px_config,ball_min_area_px_config,ball_max_aspect_ratio_config,physical_gate_enabled,ball_max_bbox_fraction_right_of_ruler_config,ball_ruler_left_margin_px_config,physical_x_mask_enabled,ball_physical_x_cut_margin_px_config,physical_ball_x_limit_px,ball_min_topo_ruler_mm_config,historical_x_gate_enabled_config,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,led_on,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_initial_rising_frame,sync_initial_falling_frame,sync_initial_pulse_width_frames,sync_last_rising_frame,sync_last_falling_frame,sync_total_pulses,sync_pulse_index,sync_pulse_start_frame,sync_pulse_end_frame,sync_pulse_width_frames,sync_pulse_is_first,sync_pulse_is_last,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,sync_pulse_start_time_sync_ms,sync_pulse_end_time_sync_ms,sync_pulse_width_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_initial_pulse_width_frames_calc,sync_initial_pulse_width_ms_calc
20,True,dark_blob,0.8648835163891246,196.1467319845612,327.3697724477245,93.0,228.0,230.0,185.0,31436.0,0.738801410105758,0.6953083249259151,48.37283173303951,229.0,229.4189189189189,189.0,225,13.680207646671063,1.2432432432432432,75.0,38.0,0.0,455.0,13.680207646671063,0.27530633215712136,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.17222222222222,13.699762872628726,196.13233789707462,327.37924472292013,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,216.0,16.93904320987654,189.04166666666666,61.68662665066028,0.0014690125560114671,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,666.6724019548446,83.33333333333333,-97,-404.1666666666667,-604.1666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
21,True,dark_blob,0.8648665601827046,196.148347861127,327.3712752645755,93.0,228.0,230.0,185.0,31434.0,0.7387544065804935,0.6952640884883959,48.37921480968423,229.0,229.3961038961039,189.0,225,13.682016154577129,1.2432432432432432,75.0,38.0,0.0,455.0,13.682016154577129,0.2754127149751252,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.35987261146497,13.684888146652169,196.1467319845612,327.37924472292013,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,216.0,16.93904320987654,189.04166666666666,61.748859543817524,0.0015773509401033263,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,700.0060220525869,87.5,-96,-400.0,-600.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
22,True,dark_blob,0.8648712634034842,196.1318204227032,327.3818111459211,93.0,228.0,230.0,185.0,31440.5,0.7389071680376028,0.6949603568108539,48.3754918316598,229.0,229.39473684210526,189.0,225,13.682124518613607,1.2432432432432432,75.0,38.0,0.0,455.0,13.682124518613607,0.2754190893302122,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38666666666666,13.682764227642277,196.148347861127,327.3818111459211,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,221.5,16.85553047404063,189.21745673438676,62.420053120849936,0.0027458009969694684,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,733.3396421503292,91.66666666666666,-95,-395.8333333333333,-595.8333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
23,True,dark_blob,0.8640708664010609,196.14859220625024,327.38825107068647,93.0,228.0,231.0,185.0,31444.0,0.7357903357903358,0.6930672878226012,48.373504972932146,229.0,229.16477272727272,189.0,226,13.700353381374724,1.2486486486486486,75.0,38.0,0.0,455.0,13.700353381374724,0.27649137537498375,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38666666666666,13.682764227642277,196.14859220625024,327.38825107068647,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,16.68735632183908,189.29961685823753,62.26815908549655,0.002481375650363803,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,766.6732622480714,95.83333333333334,-94,-391.6666666666667,-591.6666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
24,True,dark_blob,0.862686906430715,196.18160769727987,327.4000911296902,93.0,228.0,232.0,185.0,31457.0,0.7329217148182665,0.6875656213184977,48.37515336458301,229.0,229.35987261146497,189.0,226,13.684888146652169,1.2540540540540541,75.0,38.0,0.0,455.0,13.684888146652169,0.2755816556854217,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38387096774193,13.682985837922896,196.18160769727987,327.4000911296902,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,16.68735632183908,189.29961685823753,61.712193379376046,0.0015135204992398569,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,800.0068823458137,100.0,-93,-387.5,-587.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
25,True,dark_blob,0.8626912239850635,196.18677347914084,327.4027455468311,93.0,228.0,232.0,185.0,31457.0,0.7329217148182665,0.6875656219670859,48.36618743511499,229.0,229.38666666666666,189.0,226,13.682764227642277,1.2540540540540541,75.0,38.0,0.0,455.0,13.682764227642277,0.27545671927307513,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38311688311688,13.683045612923662,196.18504272825044,327.4027455468311,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,16.68735632183908,189.29961685823753,61.43939033103121,0.0010386102076945835,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,833.3405024435558,104.16666666666667,-92,-383.33333333333337,-583.3333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
26,True,dark_blob,0.8625930799847485,196.19303487331075,327.4029793027456,93.0,228.0,232.0,185.0,31461.5,0.7330265610438024,0.6866026859366873,48.36987292400604,229.0,229.38387096774193,189.0,228,13.682985837922896,1.2540540540540541,75.0,38.0,0.0,455.0,13.682985837922896,0.27546975517193506,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38311688311688,13.683045612923662,196.18677347914084,327.4029793027456,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,219.5,16.608200455580867,189.33333333333331,62.48637294275138,0.0028612541275174585,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,866.6741225412981,108.33333333333334,-91,-379.16666666666663,-579.1666666666667,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
27,True,dark_blob,0.8625631473246934,196.18504272825044,327.4039554757325,93.0,228.0,232.0,185.0,31458.5,0.7329566635601118,0.6865372147534735,48.37365126301551,229.0,229.38311688311688,189.0,228,13.683045612923662,1.2540540540540541,75.0,38.0,0.0,455.0,13.683045612923662,0.2754732713484507,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38311688311688,13.683045612923662,196.19303487331075,327.4039554757325,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,219.5,16.608200455580867,189.33333333333331,62.50020080321285,0.0028853264144037194,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,900.0077426390404,112.5,-90,-375.0,-575.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
28,True,dark_blob,0.8626979088200933,196.24614130118235,327.4188627494585,93.0,228.0,232.0,185.0,31476.5,0.7333760484622553,0.6869300377532308,48.37601785770428,229.0,229.38311688311688,189.0,227,13.683045612923662,1.2540540540540541,75.0,38.0,0.0,455.0,13.683045612923662,0.2754732713484507,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38311688311688,13.683045612923662,196.24614130118235,327.4188627494585,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,215.5,16.68445475638051,189.4230471771075,61.57660264105643,0.0012774768133027006,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,933.3413627367826,116.66666666666667,-89,-370.83333333333337,-570.8333333333333,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
29,True,dark_blob,0.8625388739119216,196.2494586423969,327.42265071978056,93.0,228.0,232.0,185.0,31479.5,0.7334459459459459,0.6854979442041937,48.37736560829928,229.0,229.38311688311688,189.0,227,13.683045612923662,1.2540540540540541,75.0,38.0,0.0,455.0,13.683045612923662,0.2754732713484507,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.38311688311688,13.683045612923662,196.2494586423969,327.42265071978056,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,215.5,16.68445475638051,189.4230471771075,61.98362945178072,0.001986051085183545,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,966.6749828345248,120.83333333333333,-88,-366.66666666666663,-566.6666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
30,True,dark_blob,0.8634050556292827,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,31480.0,0.7334575955265611,0.6917125721939608,48.38199880536955,229.0,229.11170212765958,189.0,227,13.704560197197717,1.2540540540540541,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.27365523083438,327.4235969927996,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,16.914893617021278,189.41213553979512,60.62105198926043,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1000.008602932267,125.0,-87,-362.5,-562.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
31,True,dark_blob,0.8634140153576615,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,31480.0,0.7334575955265611,0.6917125721939608,48.37722028356754,229.0,229.11170212765958,189.0,227,13.704560197197717,1.2540540540540541,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.27365523083438,327.4235969927996,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,215.5,16.786542923433874,189.34416086620263,61.511064425770314,0.001163384345796457,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1033.3422230300093,129.16666666666669,-86,-358.3333333333333,-558.3333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
32,True,dark_blob,0.8634121880446368,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,31480.0,0.7334575955265611,0.6917125721939608,48.37819485051401,229.0,229.11170212765958,189.0,227,13.704560197197717,1.2540540540540541,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.27365523083438,327.4235969927996,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,16.914893617021278,189.41213553979512,60.62105198926043,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1066.6758431277515,133.33333333333334,-85,-354.1666666666667,-554.1666666666667,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
33,True,dark_blob,0.863407118724633,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,31480.0,0.7334575955265611,0.6917125721939608,48.38089848784935,229.0,229.11170212765958,189.0,227,13.704560197197717,1.2540540540540541,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.27365523083438,327.4235969927996,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,215.5,16.786542923433874,189.34416086620263,61.511064425770314,0.001163384345796457,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1100.0094632254938,137.5,-84,-350.0,-550.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
34,True,dark_blob,0.863410183894868,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,31480.0,0.7334575955265611,0.6917125721939608,48.37926373039077,229.0,229.11170212765958,189.0,227,13.704560197197717,1.2540540540540541,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.27365523083438,327.4235969927996,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,16.914893617021278,189.41213553979512,60.61416890407615,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1133.343083323236,141.66666666666666,-83,-345.8333333333333,-545.8333333333333,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
35,True,dark_blob,0.8631177175557173,196.2404721432316,327.40761275358636,93.0,228.0,232.0,185.0,31473.5,0.7333061509785648,0.6904996058865465,48.42178410841745,229.0,229.18449197860963,189.0,227,13.698790269988262,1.2540540540540541,75.0,38.0,0.0,455.0,13.698790269988262,0.2763994276463683,True,True,OK,OK,13,12,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.2580903064574,327.415226507402,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,17.126572327044023,189.1509433962264,60.652249613538366,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1166.6767034209781,145.83333333333334,-82,-341.6666666666667,-541.6666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
36,True,dark_blob,0.863106463779593,196.2580903064574,327.415226507402,93.0,228.0,232.0,185.0,31478.0,0.7334109972041006,0.6901557281914055,48.41805262992423,229.0,229.18449197860963,189.0,227,13.698790269988262,1.2540540540540541,75.0,38.0,0.0,455.0,13.698790269988262,0.2763994276463683,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.25146672597108,327.41099567924766,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,17.126572327044023,189.1509433962264,60.70054511431129,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1200.0103235187205,150.0,-81,-337.5,-537.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
37,True,dark_blob,0.8630923384560986,196.25146672597108,327.41099567924766,93.0,228.0,232.0,185.0,31476.0,0.7333643988816403,0.6901118781546692,48.41732432007546,229.0,229.18449197860963,189.0,227,13.698790269988262,1.2540540540540541,75.0,38.0,0.0,455.0,13.698790269988262,0.2763994276463683,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.11170212765958,13.704560197197717,196.24666995037364,327.41099567924766,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,17.126572327044023,189.1509433962264,60.64879993491172,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1233.3439436164626,154.16666666666669,-80,-333.3333333333333,-533.3333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
38,True,dark_blob,0.8628818761273962,196.1795210158407,327.38917595433804,93.0,228.0,232.0,185.0,31448.5,0.7327236719478099,0.6884431537257057,48.39240984328781,229.0,229.0049504950495,189.0,227,13.713022216855832,1.2540540540540541,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.0049504950495,13.713022216855832,196.2404721432316,327.40761275358636,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,219.5,17.273348519362187,189.53606681852693,62.66613512875029,0.0031741938570385387,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1266.677563714205,158.33333333333331,-79,-329.1666666666667,-529.1666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
39,True,dark_blob,0.8632193958680154,196.18886910628558,327.3971375279517,93.0,228.0,232.0,185.0,31453.0,0.7328285181733457,0.6911193005473472,48.39594739160531,229.0,229.0049504950495,189.0,227,13.713022216855832,1.2540540540540541,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.0049504950495,13.713022216855832,196.19194327864682,327.3971375279517,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,208.0,17.21554487179487,189.2403846153846,60.0441466037892,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1300.0111838119471,162.5,-78,-325.0,-525.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
40,True,dark_blob,0.863034513118027,196.24666995037364,327.4142078586523,93.0,228.0,232.0,185.0,31468.5,0.7331896551724137,0.688880976078352,48.39357821246619,229.0,229.0049504950495,189.0,227,13.713022216855832,1.2540540540540541,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,OK,12,11,1,75.0,38.0,196.30603824115596,110.0,False,True,229.0049504950495,13.713022216855832,196.19194327864682,327.3961645258383,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,205.5,17.312246553122463,189.27818329278182,59.24612870789342,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,1333.3448039096893,166.66666666666666,-77,-320.83333333333337,-520.8333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
